,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,param_tfidf__max_df,param_tfidf__ngram_range,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
70,0.2850192189216614,0.03291226227884169,0.030389130115509033,0.0014992908829234376,10.0,scale,linear,0.9,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 2)}",0.8120805369127517,0.7933333333333333,0.8066666666666666,0.8322147651006712,0.8110738255033557,0.01398303352607706,25,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,1.0,1.0,0.9841269841269841,0.9919667053813396,0.00803446063864175,3,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.8847583643122676,0.8929889298892989,0.9018181818181819,0.8923178395931723,0.006218417236830842,25,1.0,1.0,1.0,1.0,1.0,0.0
71,0.3603094220161438,0.011693116354210617,0.04093259572982788,0.002067389539085077,10.0,scale,linear,0.9,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 3)}",0.8120805369127517,0.7933333333333333,0.7666666666666667,0.8187919463087249,0.7977181208053691,0.020210172457764623,29,1.0,1.0,1.0,1.0,1.0,0.0,0.983739837398374,0.9754098360655737,1.0,0.9838709677419355,0.9857551603014708,0.008910007008804583,23,1.0,1.0,1.0,1.0,1.0,0.0,0.8897058823529411,0.875,0.8679245283018868,0.8937728937728938,0.8816008261069305,0.010541147885334445,29,1.0,1.0,1.0,1.0,1.0,0.0
72,0.39148789644241333,0.059853378489836004,0.09561747312545776,0.0018762752406595842,10.0,scale,rbf,0.8,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 1)}",0.8590604026845637,0.8933333333333333,0.8333333333333334,0.912751677852349,0.8746196868008949,0.030622310547011165,19,1.0,1.0,1.0,1.0,1.0,0.0,0.9696969696969697,0.9852941176470589,0.9920634920634921,0.951048951048951,0.9745258826141179,0.01579562713696709,29,1.0,1.0,1.0,1.0,1.0,0.0,0.9110320284697508,0.9370629370629371,0.9057971014492754,0.9315068493150684,0.921349729074258,0.013213734981898467,19,1.0,1.0,1.0,1.0,1.0,0.0
73,0.6736131310462952,0.0028101201419870837,0.17420333623886108,0.001575708834580898,10.0,scale,rbf,0.8,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (1, 2)}",0.8791946308724832,0.9,0.8466666666666667,0.912751677852349,0.8846532438478747,0.024989104723136746,17,1.0,1.0,1.0,1.0,1.0,0.0,0.9632352941176471,0.9782608695652174,0.9769230769230769,0.951048951048951,0.9673670479137231,0.011105682276673164,39,1.0,1.0,1.0,1.0,1.0,0.0,0.9192982456140351,0.9375,0.9071428571428571,0.9315068493150684,0.9238619880179901,0.011670436549487915,17,1.0,1.0,1.0,1.0,1.0,0.0
74,0.5438245534896851,0.006187824964766013,0.10336589813232422,0.0009703807805860807,10.0,scale,rbf,0.8,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 2)}",0.7315436241610739,0.72,0.7133333333333334,0.785234899328859,0.7375279642058166,0.02830359375088877,49,1.0,1.0,1.0,1.0,1.0,0.0,0.9819819819819819,1.0,1.0,0.9831932773109243,0.9912938148232266,0.008716711815759953,15,1.0,1.0,1.0,1.0,1.0,0.0,0.8384615384615385,0.8372093023255814,0.8326848249027238,0.8731343283582089,0.8453724985120131,0.016171699035834288,45,1.0,1.0,1.0,1.0,1.0,0.0
75,0.6393361687660217,0.006474207181798333,0.1267504096031189,0.0008054358754690431,10.0,scale,rbf,0.8,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.8, 'tfidf__ngram_range': (2, 3)}",0.6711409395973155,0.6533333333333333,0.68,0.7718120805369127,0.6940715883668904,0.0458993839778304,51,1.0,1.0,1.0,1.0,1.0,0.0,0.9803921568627451,1.0,1.0,0.9829059829059829,0.990824534942182,0.009218409526550501,17,1.0,1.0,1.0,1.0,1.0,0.0,0.796812749003984,0.7903225806451613,0.8095238095238095,0.8646616541353384,0.8153301983270732,0.029306925609211103,51,1.0,1.0,1.0,1.0,1.0,0.0
76,0.39356791973114014,0.06085640548734067,0.09581303596496582,0.0025901427991916193,10.0,scale,rbf,0.9,"(1, 1)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 1)}",0.8590604026845637,0.8933333333333333,0.8333333333333334,0.912751677852349,0.8746196868008949,0.030622310547011165,19,1.0,1.0,1.0,1.0,1.0,0.0,0.9696969696969697,0.9852941176470589,0.9920634920634921,0.951048951048951,0.9745258826141179,0.01579562713696709,29,1.0,1.0,1.0,1.0,1.0,0.0,0.9110320284697508,0.9370629370629371,0.9057971014492754,0.9315068493150684,0.921349729074258,0.013213734981898467,19,1.0,1.0,1.0,1.0,1.0,0.0
77,0.6768100261688232,0.004287963835500633,0.17569440603256226,0.001204818057754939,10.0,scale,rbf,0.9,"(1, 2)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (1, 2)}",0.8791946308724832,0.9,0.8466666666666667,0.912751677852349,0.8846532438478747,0.024989104723136746,17,1.0,1.0,1.0,1.0,1.0,0.0,0.9632352941176471,0.9782608695652174,0.9769230769230769,0.951048951048951,0.9673670479137231,0.011105682276673164,39,1.0,1.0,1.0,1.0,1.0,0.0,0.9192982456140351,0.9375,0.9071428571428571,0.9315068493150684,0.9238619880179901,0.011670436549487915,17,1.0,1.0,1.0,1.0,1.0,0.0
78,0.5392798781394958,0.0035556533486948553,0.10385411977767944,0.0005956856201676427,10.0,scale,rbf,0.9,"(2, 2)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 2)}",0.7315436241610739,0.72,0.7133333333333334,0.785234899328859,0.7375279642058166,0.02830359375088877,49,1.0,1.0,1.0,1.0,1.0,0.0,0.9819819819819819,1.0,1.0,0.9831932773109243,0.9912938148232266,0.008716711815759953,15,1.0,1.0,1.0,1.0,1.0,0.0,0.8384615384615385,0.8372093023255814,0.8326848249027238,0.8731343283582089,0.8453724985120131,0.016171699035834288,45,1.0,1.0,1.0,1.0,1.0,0.0
79,0.639759361743927,0.01162582404396541,0.12664246559143066,0.0006808290604794114,10.0,scale,rbf,0.9,"(2, 3)","{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'tfidf__max_df': 0.9, 'tfidf__ngram_range': (2, 3)}",0.6711409395973155,0.6533333333333333,0.68,0.7718120805369127,0.6940715883668904,0.0458993839778304,51,1.0,1.0,1.0,1.0,1.0,0.0,0.9803921568627451,1.0,1.0,0.9829059829059829,0.990824534942182,0.009218409526550501,17,1.0,1.0,1.0,1.0,1.0,0.0,0.796812749003984,0.7903225806451613,0.8095238095238095,0.8646616541353384,0.8153301983270732,0.029306925609211103,51,1.0,1.0,1.0,1.0,1.0,0.0
