,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_nb__fit_prior,param_tfidf__max_features,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
0,0.019396543502807617,0.0004941792018422017,0.009044647216796875,0.000350563409657814,0.5,True,1000,"{'nb__alpha': 0.5, 'nb__fit_prior': True, 'tfidf__max_features': 1000}",0.8523489932885906,0.92,0.8933333333333333,0.9194630872483222,0.8962863534675615,0.027562247586234063,118,0.9354120267260579,0.9151785714285714,0.90625,0.9220489977728286,0.9197223989818645,0.01065046224168333,0.9694656488549618,0.9928057553956835,0.9925925925925926,0.9383561643835616,0.9733050403066998,0.022296033375767486,113,0.9859154929577465,0.9761904761904762,0.9878345498783455,0.9833729216152018,0.9833283601604426,0.004414475483468378,0.9071428571428571,0.9550173010380623,0.9403508771929825,0.9288135593220339,0.932831148673984,0.017498578654497922,1,0.96,0.9447004608294931,0.9452852153667055,0.9517241379310345,0.9504274535318084,0.006175680024821083
1,0.01911747455596924,0.0003715094155065632,0.009038150310516357,0.00016969846426545147,0.5,True,3000,"{'nb__alpha': 0.5, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.825503355704698,0.9,0.8666666666666667,0.8993288590604027,0.8728747203579419,0.0304884747482276,120,0.9398663697104677,0.9263392857142857,0.9174107142857143,0.9398663697104677,0.9308706848552339,0.009533481498595937,0.9761904761904762,0.9926470588235294,0.9923664122137404,0.9710144927536232,0.9830546099953423,0.009628155212207085,111,1.0,0.9952038369304557,0.9951573849878934,0.9976359338061466,0.9969992889311239,0.002001614450797141,0.8945454545454545,0.9440559440559441,0.9252669039145908,0.9337979094076655,0.9244165529809137,0.018484595942669643,3,0.9690011481056258,0.9595375722543352,0.9547038327526133,0.9678899082568807,0.9627831153423638,0.005927723475712561
2,0.01861262321472168,0.00011677558491714709,0.00877392292022705,0.0001381938027382697,0.5,True,5000,"{'nb__alpha': 0.5, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.8187919463087249,0.8666666666666667,0.8533333333333334,0.8993288590604027,0.8595302013422819,0.0288655022898864,121,0.955456570155902,0.9441964285714286,0.9419642857142857,0.9576837416481069,0.9498252565224308,0.006836410751583832,0.9838709677419355,1.0,1.0,0.9852941176470589,0.9922912713472486,0.007725132160572213,109,1.0,0.9976415094339622,1.0,0.9976798143851509,0.9988303309547784,0.001169747444541172,0.8937728937728938,0.9285714285714286,0.920863309352518,0.9403508771929825,0.9208896272224558,0.01712504195604552,4,0.9772209567198178,0.9701834862385321,0.9701149425287356,0.9772727272727273,0.9736980281899532,0.003548943749302084
3,0.018772661685943604,0.0006274704444107099,0.008940815925598145,0.0004110620314871443,0.5,False,1000,"{'nb__alpha': 0.5, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9328859060402684,0.9666666666666667,0.96,0.9731543624161074,0.9581767337807606,0.015324478681598093,10,0.9866369710467706,0.9888392857142857,0.9776785714285714,0.977728285077951,0.9827207783168946,0.0050774387567703696,0.7277486910994765,0.7178217821782178,0.75,0.6971153846153846,0.7231714644732697,0.01902800383852156,193,0.7677642980935875,0.7664359861591695,0.7525773195876289,0.790990990990991,0.7694421487078442,0.013789735865407425,0.8176470588235294,0.8238636363636364,0.8421052631578947,0.8123249299719888,0.8239852220792623,0.011230376187608733,95,0.8635477582846004,0.8635477582846004,0.8504854368932039,0.8745019920318725,0.8630207363735694,0.008507474195423437
4,0.018833458423614502,0.00052482353427188,0.008804857730865479,6.213111663802558e-05,0.5,False,3000,"{'nb__alpha': 0.5, 'nb__fit_prior': False, 'tfidf__max_features': 3000}",0.9328859060402684,0.9533333333333334,0.96,0.9530201342281879,0.9498098434004474,0.010160953397694641,41,0.9799554565701559,0.9888392857142857,0.9866071428571429,0.9799554565701559,0.9838393354279351,0.00396324648473204,0.7595628415300546,0.7258883248730964,0.7868852459016393,0.6859903381642513,0.7395816876172604,0.037737296065988246,191,0.819366852886406,0.8113553113553114,0.7949640287769785,0.819366852886406,0.8112632614762755,0.00996255297665645,0.8373493975903614,0.8242074927953891,0.8648648648648649,0.797752808988764,0.8310436410598449,0.0241797961538654,93,0.8924949290060852,0.8913480885311871,0.8804780876494024,0.8924949290060852,0.8892040085481899,0.005059621760215215
5,0.018337249755859375,0.00020445043064163927,0.008722066879272461,0.00010044795723618133,0.5,False,5000,"{'nb__alpha': 0.5, 'nb__fit_prior': False, 'tfidf__max_features': 5000}",0.9328859060402684,0.9533333333333334,0.9666666666666667,0.9530201342281879,0.9514765100671141,0.012064223802161128,34,0.9888641425389755,0.9910714285714286,0.9910714285714286,0.9888641425389755,0.989967785555202,0.0011036430162265631,0.7473118279569892,0.7333333333333333,0.7671957671957672,0.7029702970297029,0.7377028063789481,0.023385933452726694,192,0.8457142857142858,0.8393194706994329,0.8299065420560747,0.8654970760233918,0.8451093436232961,0.013044859057480788,0.8298507462686567,0.8289855072463768,0.855457227138643,0.8091168091168092,0.8308525724426213,0.016449331507663555,94,0.9117043121149897,0.9089048106448311,0.9033570701932858,0.9230769230769231,0.9117607790075075,0.0071909175741444314
6,0.018673717975616455,0.00017126831238660438,0.008768677711486816,0.00020294592928864175,1.0,True,1000,"{'nb__alpha': 1.0, 'nb__fit_prior': True, 'tfidf__max_features': 1000}",0.8389261744966443,0.92,0.8733333333333333,0.8926174496644296,0.8812192393736018,0.029515917076038865,119,0.9220489977728286,0.9017857142857143,0.890625,0.9020044543429844,0.9041160416003818,0.011330140628928854,0.9765625,1.0,0.9924242424242424,0.9568345323741008,0.9814553186995858,0.016540445023664526,112,0.9928057553956835,0.9901960784313726,0.9925373134328358,0.9975369458128078,0.9932690232681749,0.0026649657231299765,0.9025270758122743,0.9583333333333334,0.9290780141843972,0.9236111111111112,0.9283873836102791,0.01992990951935969,2,0.9561200923787528,0.9439252336448598,0.9388235294117647,0.9473684210526315,0.9465593191220022,0.00630166406481365
7,0.01879328489303589,0.00015294132566985976,0.008809864521026611,8.76228621909949e-05,1.0,True,3000,"{'nb__alpha': 1.0, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.7651006711409396,0.8333333333333334,0.8266666666666667,0.87248322147651,0.8243959731543624,0.038449150666999096,124,0.9042316258351893,0.875,0.8839285714285714,0.89086859688196,0.8885071985364301,0.01067991168638105,1.0,1.0,1.0,0.9848484848484849,0.9962121212121212,0.006560798513518469,106,1.0,1.0,1.0,0.9975062344139651,0.9993765586034913,0.0010798321742947921,0.8669201520912547,0.9090909090909091,0.9051094890510949,0.9252669039145908,0.9015968635369624,0.021396520657192098,7,0.9497076023391813,0.9333333333333333,0.9383886255924171,0.9411764705882353,0.9406515079632918,0.005936428801088826
8,0.019553720951080322,0.0008685889615675103,0.009405016899108887,0.00043756280843968483,1.0,True,5000,"{'nb__alpha': 1.0, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.738255033557047,0.7933333333333333,0.7933333333333333,0.8187919463087249,0.7859284116331097,0.029421202470885942,127,0.8864142538975501,0.8638392857142857,0.8616071428571429,0.8708240534521158,0.8706711839802737,0.009704371371890756,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.8494208494208494,0.8847583643122676,0.8847583643122676,0.9003690036900369,0.8798266454338555,0.018675817358961937,10,0.9397874852420307,0.9269461077844311,0.9256594724220624,0.930952380952381,0.9308363616002262,0.005524272152402617
9,0.019254446029663086,0.00042508618566085895,0.00893491506576538,7.424478106459855e-05,1.0,False,1000,"{'nb__alpha': 1.0, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9395973154362416,0.9666666666666667,0.9666666666666667,0.9731543624161074,0.9615212527964206,0.012931925964342516,1,0.9866369710467706,0.9866071428571429,0.9799107142857143,0.977728285077951,0.9827207783168947,0.003976865707987399,0.7035175879396985,0.7004830917874396,0.725,0.6561085972850679,0.6962773192530515,0.025043105972992596,194,0.7445378151260504,0.7466216216216216,0.7232289950576606,0.7440677966101695,0.7396140571038755,0.00950861987066923,0.8045977011494253,0.8123249299719888,0.8285714285714286,0.7837837837837838,0.8073194608691566,0.016109290207801805,97,0.8486590038314177,0.85,0.8322274881516588,0.8450433108758422,0.8439824507147295,0.007024699594902521
