,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__criterion,param_rf__max_depth,param_rf__n_estimators,param_tfidf__ngram_range,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
35,0.18753188848495483,0.0003214230581789559,0.016342878341674805,0.00031388691054083905,entropy,10,150,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 10, 'rf__n_estimators': 150, 'tfidf__ngram_range': (2, 2)}",0.03355704697986577,0.013333333333333334,0.02666666666666667,0.006711409395973154,0.020067114093959733,0.01059777140178744,54,0.0378619153674833,0.020089285714285716,0.04241071428571429,0.05790645879732739,0.03956709354120268,0.013478790072578916,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.06493506493506493,0.02631578947368421,0.05194805194805195,0.013333333333333334,0.03913305992253361,0.020370786663241713,54,0.07296137339055794,0.03938730853391685,0.08137044967880086,0.10947368421052632,0.0757982039534505,0.024994443411802385
36,0.09274131059646606,0.0006582865929428402,0.011523902416229248,0.0001762494228093081,entropy,15,50,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 50, 'tfidf__ngram_range': (1, 1)}",0.6912751677852349,0.58,0.6066666666666667,0.5436241610738255,0.6053914988814317,0.05440028233507452,14,0.7260579064587973,0.6852678571428571,0.7075892857142857,0.6681514476614699,0.6967666242443525,0.021944015076912262,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.8174603174603174,0.7341772151898734,0.7551867219917012,0.7043478260869566,0.7527930201822122,0.04147612015379261,14,0.8412903225806452,0.8132450331125828,0.8287581699346406,0.8010680907877169,0.8210904041038963,0.015241999670524111
37,0.09192436933517456,0.0012975473912246922,0.012735545635223389,0.00012762270337324144,entropy,15,50,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 50, 'tfidf__ngram_range': (2, 2)}",0.1342281879194631,0.10666666666666667,0.12666666666666668,0.053691275167785234,0.1053131991051454,0.03145910861923676,40,0.16481069042316257,0.15178571428571427,0.1875,0.16703786191536749,0.1677835666560611,0.012787328619827355,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.23668639053254437,0.1927710843373494,0.22485207100591717,0.10191082802547771,0.18905509347532215,0.05281594373046574,40,0.2829827915869981,0.26356589147286824,0.3157894736842105,0.2862595419847328,0.2871494246822024,0.01867209259857141
38,0.16468286514282227,0.001912811049586614,0.01413428783416748,0.00018660397115219913,entropy,15,100,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 100, 'tfidf__ngram_range': (1, 1)}",0.6241610738255033,0.54,0.5266666666666666,0.7046979865771812,0.5988814317673379,0.07162087488981535,16,0.7015590200445434,0.6674107142857143,0.6473214285714286,0.7706013363028953,0.6967231248011455,0.04685381792901402,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.768595041322314,0.7012987012987013,0.6899563318777293,0.8267716535433071,0.7466554320105129,0.055163340150360354,16,0.824607329842932,0.8005354752342704,0.7859078590785907,0.8704402515723271,0.82037272893203,0.03203916570580083
39,0.1475951075553894,0.0014923413482145129,0.015055537223815918,0.0001289111090169277,entropy,15,100,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 100, 'tfidf__ngram_range': (2, 2)}",0.1610738255033557,0.11333333333333333,0.1,0.06711409395973154,0.11038031319910516,0.03375747749401389,38,0.1759465478841871,0.15625,0.14732142857142858,0.17371937639198218,0.16330933821189947,0.011974091550864993,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.2774566473988439,0.20359281437125748,0.18181818181818182,0.12578616352201258,0.19716345177757394,0.05435652802396576,38,0.29924242424242425,0.2702702702702703,0.25680933852140075,0.29601518026565465,0.28058430332493745,0.0177332009842646
40,0.2389567494392395,0.0012643362918616755,0.01667201519012451,9.34026654893597e-05,entropy,15,150,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 150, 'tfidf__ngram_range': (1, 1)}",0.6442953020134228,0.6133333333333333,0.5533333333333333,0.6442953020134228,0.613814317673378,0.03713610650482965,11,0.7037861915367484,0.6919642857142857,0.6584821428571429,0.732739420935412,0.6967430102608972,0.026608636599386667,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.7836734693877551,0.7603305785123967,0.7124463519313304,0.7836734693877551,0.7600309673048093,0.029078863443237523,12,0.8261437908496732,0.8179419525065963,0.7940780619111709,0.8457583547557841,0.8209805400058061,0.018530890458121545
41,0.20848703384399414,0.0035020432449021526,0.017171084880828857,0.00022621980835921797,entropy,15,150,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 15, 'rf__n_estimators': 150, 'tfidf__ngram_range': (2, 2)}",0.1476510067114094,0.12666666666666668,0.11333333333333333,0.053691275167785234,0.11033557046979867,0.03491671969608815,39,0.18262806236080179,0.15401785714285715,0.16071428571428573,0.16481069042316257,0.1655427239102768,0.010589865820851125,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.2573099415204678,0.22485207100591717,0.20359281437125748,0.10191082802547771,0.19691641373078006,0.05809133925766694,39,0.3088512241054614,0.26692456479690524,0.27692307692307694,0.2829827915869981,0.28392041435311044,0.015493918521522874
42,0.10643672943115234,0.0011752718286765322,0.011827468872070312,0.00031429872256836844,entropy,20,50,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 50, 'tfidf__ngram_range': (1, 1)}",0.738255033557047,0.6666666666666666,0.6466666666666666,0.7248322147651006,0.6941051454138701,0.03839480692678366,8,0.8195991091314031,0.765625,0.7566964285714286,0.8106904231625836,0.7881527402163537,0.02735790512851969,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.8494208494208494,0.8,0.7854251012145749,0.8404669260700389,0.8188282191763658,0.026806775208091403,8,0.9008567931456548,0.8672566371681416,0.8614993646759848,0.8954489544895449,0.8812654373698315,0.017116786291893317
43,0.09947609901428223,0.000823263565481345,0.013102054595947266,0.00012546515801837741,entropy,20,50,"(2, 2)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 50, 'tfidf__ngram_range': (2, 2)}",0.2348993288590604,0.20666666666666667,0.25333333333333335,0.18120805369127516,0.21902684563758387,0.027440416679170312,28,0.2516703786191537,0.27232142857142855,0.31026785714285715,0.289532293986637,0.2809479895800191,0.021592481182454246,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.3804347826086957,0.3425414364640884,0.40425531914893614,0.3068181818181818,0.3585124300099755,0.03708223759834143,28,0.40213523131672596,0.4280701754385965,0.4735945485519591,0.44905008635578586,0.4382125104157668,0.026333337715270102
44,0.19265025854110718,0.0008321819130461067,0.015128910541534424,8.506338798325558e-05,entropy,20,100,"(1, 1)","{'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__n_estimators': 100, 'tfidf__ngram_range': (1, 1)}",0.7046979865771812,0.7733333333333333,0.6466666666666666,0.7114093959731543,0.7090268456375839,0.044856805079928404,4,0.8084632516703786,0.8258928571428571,0.765625,0.7906458797327395,0.7976567471364938,0.022300468240048377,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.8267716535433071,0.8721804511278195,0.7854251012145749,0.8313725490196079,0.8289374387263274,0.03071604639635323,4,0.8940886699507389,0.9046454767726161,0.8672566371681416,0.8830845771144279,0.8872688402514811,0.01384245195190727
