,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_nb__fit_prior,param_tfidf__max_features,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
61,0.02018839120864868,0.0001758352275555921,0.00873863697052002,0.00037624228925638235,5.5,True,3000,"{'nb__alpha': 5.5, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.4563758389261745,0.4,0.44,0.436241610738255,0.4331543624161074,0.02058423288987713,157,0.46547884187082406,0.46875,0.43973214285714285,0.45879732739420936,0.45818957803054405,0.011243911151991606,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6267281105990783,0.5714285714285714,0.6111111111111112,0.6074766355140186,0.6041861071631949,0.020248341430934194,157,0.6352583586626139,0.6382978723404256,0.6108527131782946,0.6290076335877862,0.6283541444422801,0.010645105011975221
62,0.01883983612060547,0.00025512453497235186,0.008395075798034668,0.00022977846449727157,5.5,True,5000,"{'nb__alpha': 5.5, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.3624161073825503,0.32,0.37333333333333335,0.3288590604026846,0.34615212527964206,0.02228406905494666,167,0.36971046770601335,0.36830357142857145,0.36607142857142855,0.38530066815144765,0.3723465339643653,0.007590799226920275,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.5320197044334976,0.48484848484848486,0.5436893203883495,0.494949494949495,0.5138767511549567,0.024590838284764677,167,0.5398373983739837,0.5383360522022839,0.5359477124183006,0.5562700964630225,0.5425978148643976,0.008014637653138437
63,0.01860058307647705,0.00031717559811929975,0.008090794086456299,0.00017298425256813703,5.5,False,1000,"{'nb__alpha': 5.5, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9328859060402684,0.9533333333333334,0.9533333333333334,0.9731543624161074,0.9531767337807607,0.014237910513185277,13,0.9688195991091314,0.9732142857142857,0.9598214285714286,0.9643652561247216,0.9665551423798917,0.0049902519398190865,0.6556603773584906,0.6842105263157895,0.6713615023474179,0.625,0.6590581015054245,0.022110613705030237,224,0.6882911392405063,0.7009646302250804,0.6814580031695721,0.715702479338843,0.6966040629935005,0.0130601673323343,0.7700831024930748,0.7966573816155988,0.7878787878787878,0.7611548556430446,0.7789435319076266,0.014040686267087857,130,0.8048103607770583,0.8149532710280374,0.7970342910101946,0.8216318785578748,0.8096074503432913,0.009410912237969127
64,0.018407464027404785,0.0003260224999710859,0.008193731307983398,9.595970181919233e-05,5.5,False,3000,"{'nb__alpha': 5.5, 'nb__fit_prior': False, 'tfidf__max_features': 3000}",0.9060402684563759,0.94,0.9333333333333333,0.9664429530201343,0.9364541387024609,0.021486304044780184,51,0.9621380846325167,0.9620535714285714,0.9553571428571429,0.9599109131403119,0.9598649280146356,0.0027513470637433282,0.7848837209302325,0.7663043478260869,0.7865168539325843,0.7461139896373057,0.7709547280815524,0.01639271885440177,175,0.7912087912087912,0.8147448015122873,0.8,0.8116760828625236,0.8044074188959005,0.00939845824276688,0.8411214953271028,0.844311377245509,0.8536585365853658,0.8421052631578947,0.8452991680789681,0.004962578735469973,75,0.8683417085427135,0.8822927328556807,0.8708036622583927,0.8795918367346939,0.8752574850978702,0.005829790270063742
65,0.01814126968383789,0.00047277246995845387,0.008196651935577393,0.00018868871538663156,5.5,False,5000,"{'nb__alpha': 5.5, 'nb__fit_prior': False, 'tfidf__max_features': 5000}",0.87248322147651,0.94,0.9133333333333333,0.9395973154362416,0.9163534675615213,0.02753704170160114,103,0.9599109131403119,0.9508928571428571,0.953125,0.9532293986636972,0.9542895422367165,0.003377030629086223,0.8024691358024691,0.8011363636363636,0.7828571428571428,0.7865168539325843,0.7932448740571401,0.008667955739463022,143,0.8240917782026769,0.8129770992366412,0.8323586744639376,0.8294573643410853,0.8247212290610852,0.007400715225377877,0.8360128617363344,0.8650306748466258,0.8430769230769231,0.8562691131498471,0.8500973932024325,0.011277788515227549,51,0.8868312757201646,0.8765432098765432,0.8886576482830385,0.8870466321243523,0.8847696915010247,0.004801713130527086
66,0.01818394660949707,0.0005307183379199717,0.008005857467651367,0.00023066125774421422,6.0,True,1000,"{'nb__alpha': 6.0, 'nb__fit_prior': True, 'tfidf__max_features': 1000}",0.6375838926174496,0.6,0.6333333333333333,0.6711409395973155,0.6355145413870246,0.02519703743725267,138,0.7037861915367484,0.6674107142857143,0.6629464285714286,0.6748329621380846,0.677244074132994,0.015901376448415716,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.7786885245901639,0.75,0.7755102040816326,0.8032128514056225,0.7768528950193547,0.01884872427037102,137,0.8261437908496732,0.8005354752342704,0.7973154362416107,0.8058510638297872,0.8074614415388354,0.011208634226359166
67,0.018324971199035645,0.0005956566608978483,0.008241713047027588,0.00025391994923998953,6.0,True,3000,"{'nb__alpha': 6.0, 'nb__fit_prior': True, 'tfidf__max_features': 3000}",0.4161073825503356,0.37333333333333335,0.4066666666666667,0.40268456375838924,0.39969798657718125,0.015983158029008345,161,0.42538975501113585,0.4330357142857143,0.41294642857142855,0.43429844097995546,0.42641758471205854,0.008491702070672862,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.5876777251184834,0.5436893203883495,0.5781990521327014,0.5741626794258373,0.5709321942663429,0.016475969154103,161,0.596875,0.6043613707165109,0.584518167456556,0.6055900621118012,0.597836150071217,0.008381439715029542
68,0.01836836338043213,0.00034816694985159827,0.008407890796661377,0.00016205277454473197,6.0,True,5000,"{'nb__alpha': 6.0, 'nb__fit_prior': True, 'tfidf__max_features': 5000}",0.31543624161073824,0.3,0.32666666666666666,0.30201342281879195,0.31102908277404917,0.01080370156793626,172,0.32962138084632514,0.34151785714285715,0.31473214285714285,0.36302895322939865,0.33722508351893093,0.017663636880390618,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.47959183673469385,0.46153846153846156,0.49246231155778897,0.4639175257731959,0.4743775339010351,0.012534967950708804,171,0.49581239530988275,0.5091514143094842,0.47877758913412566,0.5326797385620915,0.504105284328896,0.019699156166361784
69,0.019432246685028076,0.0005829976923792936,0.008397519588470459,0.0001939039685078914,6.0,False,1000,"{'nb__alpha': 6.0, 'nb__fit_prior': False, 'tfidf__max_features': 1000}",0.9328859060402684,0.9533333333333334,0.9533333333333334,0.9664429530201343,0.9514988814317674,0.012005192169652032,16,0.9665924276169265,0.9732142857142857,0.9598214285714286,0.9643652561247216,0.9659983495068405,0.004828146911286265,0.6525821596244131,0.6875,0.6713615023474179,0.6233766233766234,0.6587050713371136,0.023848073537279166,226,0.6888888888888889,0.7055016181229773,0.6836248012718601,0.7168874172185431,0.6987256813755673,0.013234056766232398,0.7679558011049724,0.7988826815642458,0.7878787878787878,0.7578947368421053,0.7781530018475279,0.01611436268595086,134,0.8044485634847081,0.8180112570356473,0.7985143918291551,0.8224121557454891,0.81084659202375,0.009722559073621956
70,0.01912623643875122,0.000807001976424944,0.008347570896148682,0.00026999219179740325,6.0,False,3000,"{'nb__alpha': 6.0, 'nb__fit_prior': False, 'tfidf__max_features': 3000}",0.9060402684563759,0.94,0.9333333333333333,0.9664429530201343,0.9364541387024609,0.021486304044780184,51,0.9599109131403119,0.9598214285714286,0.9508928571428571,0.955456570155902,0.9565204422526249,0.0037146110672265477,0.7848837209302325,0.7663043478260869,0.7865168539325843,0.7461139896373057,0.7709547280815524,0.01639271885440177,175,0.7922794117647058,0.8143939393939394,0.799249530956848,0.809433962264151,0.8038392110949111,0.008622610602891179,0.8411214953271028,0.844311377245509,0.8536585365853658,0.8421052631578947,0.8452991680789681,0.004962578735469973,75,0.8680765357502518,0.8811475409836066,0.8685015290519877,0.8764044943820225,0.8735325250419671,0.0055071638681843844
