,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_jobs,param_weights,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
10,0.0020207762718200684,0.00011324648791963337,0.038169801235198975,0.00045646232833593947,ball_tree,6,uniform,"{'algorithm': 'ball_tree', 'n_jobs': 6, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.9447115384615384,0.9602977667493796,0.9528546447836744,0.00741278628500639,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9097222222222222,0.9084507042253521,0.9071228722844773,0.0024648194620124
11,0.001895308494567871,0.0001055670111928512,0.0167696475982666,0.00044577373006206045,ball_tree,6,distance,"{'algorithm': 'ball_tree', 'n_jobs': 6, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
12,0.002207517623901367,0.0001826511181217286,0.036930978298187256,0.00021417576196911502,kd_tree,2,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 2, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.9447115384615384,0.9602977667493796,0.9528546447836744,0.00741278628500639,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9097222222222222,0.9084507042253521,0.9071228722844773,0.0024648194620124
13,0.002257823944091797,0.00015214085287024992,0.016247868537902832,0.0005094416625203615,kd_tree,2,distance,"{'algorithm': 'kd_tree', 'n_jobs': 2, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
14,0.0022731423377990723,0.00019755337963679376,0.03866833448410034,0.0010114075598197203,kd_tree,4,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 4, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.9447115384615384,0.9602977667493796,0.9528546447836744,0.00741278628500639,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9097222222222222,0.9084507042253521,0.9071228722844773,0.0024648194620124
15,0.0020659565925598145,0.000107223222747756,0.016253113746643066,8.56411516715361e-05,kd_tree,4,distance,"{'algorithm': 'kd_tree', 'n_jobs': 4, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
16,0.002261042594909668,5.6633948476826225e-05,0.03965198993682861,0.0018335003952585428,kd_tree,6,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 6, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.9447115384615384,0.9602977667493796,0.9528546447836744,0.00741278628500639,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9097222222222222,0.9084507042253521,0.9071228722844773,0.0024648194620124
17,0.002101421356201172,4.97549928459207e-05,0.016569197177886963,0.00013687130489459937,kd_tree,6,distance,"{'algorithm': 'kd_tree', 'n_jobs': 6, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
18,0.0012690424919128418,0.00016315187144327366,0.03570914268493652,0.01000873877925442,brute,2,uniform,"{'algorithm': 'brute', 'n_jobs': 2, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.946987951807229,0.9602977667493796,0.9534237481200971,0.006830263419240681,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9107763615295481,0.9084507042253521,0.9073864071113087,0.0027665366917159102
19,0.0012142062187194824,0.0001281030563431356,0.00716090202331543,0.0004771338076515126,brute,2,distance,"{'algorithm': 'brute', 'n_jobs': 2, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
20,0.0013620853424072266,0.00018655115007493463,0.034432947635650635,0.004391490646994008,brute,4,uniform,"{'algorithm': 'brute', 'n_jobs': 4, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.946987951807229,0.9602977667493796,0.9534237481200971,0.006830263419240681,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9107763615295481,0.9084507042253521,0.9073864071113087,0.0027665366917159102
21,0.0011633634567260742,0.00015011554923964498,0.006854891777038574,8.77322870163618e-05,brute,4,distance,"{'algorithm': 'brute', 'n_jobs': 4, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
22,0.0012377500534057617,0.0001272750528540611,0.029841482639312744,0.0008474331974608588,brute,6,uniform,"{'algorithm': 'brute', 'n_jobs': 6, 'weights': 'uniform'}",0.8657718120805369,0.8,0.82,0.8657718120805369,0.8378859060402684,0.02876845070014511,13,0.8596881959910914,0.8638392857142857,0.8772321428571429,0.8619153674832962,0.865668748011454,0.006835822929821299,0.9416058394160584,0.9917355371900827,0.924812030075188,0.8958333333333334,0.9384966850036656,0.03482626013350132,1,0.9601990049751243,0.9462102689486552,0.946987951807229,0.9602977667493796,0.9534237481200971,0.006830263419240681,0.9020979020979021,0.8856088560885609,0.8692579505300353,0.8805460750853242,0.8843776959504557,0.011819575724471778,1,0.9071680376028202,0.9031505250875146,0.9107763615295481,0.9084507042253521,0.9073864071113087,0.0027665366917159102
23,0.001224517822265625,0.00022878818781637224,0.006969928741455078,0.0001624206337234047,brute,6,distance,"{'algorithm': 'brute', 'n_jobs': 6, 'weights': 'distance'}",0.8859060402684564,0.8266666666666667,0.82,0.87248322147651,0.8512639821029082,0.028428826994533096,1,0.9910913140311804,0.9888392857142857,0.9888392857142857,0.9910913140311804,0.9899652998727331,0.0011260141584473748,0.9166666666666666,0.9763779527559056,0.8913043478260869,0.8904109589041096,0.9186899815381921,0.03493448110834629,13,1.0,1.0,0.9977477477477478,0.9977578475336323,0.998876398820345,0.0011236068536776744,0.9010238907849829,0.8953068592057761,0.8541666666666666,0.8813559322033898,0.8829633372152038,0.01809957261879128,13,0.9955257270693513,0.9943883277216611,0.9932735426008968,0.994413407821229,0.9944002513032846,0.0007963170640207999
